reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-10,wk flu hosp rate change,0,2026-01-10,21,pmf,increase,0.382
2026-01-10,wk flu hosp rate change,0,2026-01-10,21,pmf,large_decrease,0.019
2026-01-10,wk flu hosp rate change,0,2026-01-10,21,pmf,large_increase,0.236
2026-01-10,wk flu hosp rate change,0,2026-01-10,21,pmf,stable,0.162
2026-01-10,wk flu hosp rate change,0,2026-01-10,22,pmf,decrease,0.383
2026-01-10,wk flu hosp rate change,0,2026-01-10,22,pmf,increase,0.238
2026-01-10,wk flu hosp rate change,0,2026-01-10,22,pmf,large_decrease,0.092
2026-01-10,wk flu hosp rate change,0,2026-01-10,22,pmf,large_increase,0.121
2026-01-10,wk flu hosp rate change,0,2026-01-10,22,pmf,stable,0.166
2026-01-10,wk flu hosp rate change,0,2026-01-10,23,pmf,decrease,0.131
2026-01-10,wk flu hosp rate change,0,2026-01-10,23,pmf,increase,0.596
2026-01-10,wk flu hosp rate change,0,2026-01-10,23,pmf,large_decrease,0.06
2026-01-10,wk flu hosp rate change,0,2026-01-10,23,pmf,large_increase,0.056
2026-01-10,wk flu hosp rate change,0,2026-01-10,23,pmf,stable,0.157
2026-01-10,wk flu hosp rate change,0,2026-01-10,24,pmf,decrease,0.19580419580419584
2026-01-10,wk flu hosp rate change,0,2026-01-10,24,pmf,increase,0.3496503496503497
2026-01-10,wk flu hosp rate change,0,2026-01-10,24,pmf,large_decrease,0.06493506493506494
2026-01-10,wk flu hosp rate change,0,2026-01-10,24,pmf,large_increase,0.25074925074925075
2026-01-10,wk flu hosp rate change,0,2026-01-10,24,pmf,stable,0.13886113886113888
2026-01-10,wk flu hosp rate change,0,2026-01-10,25,pmf,decrease,0.15584415584415587
2026-01-10,wk flu hosp rate change,0,2026-01-10,25,pmf,increase,0.4785214785214786
2026-01-10,wk flu hosp rate change,0,2026-01-10,25,pmf,large_decrease,0.04995004995004996
2026-01-10,wk flu hosp rate change,0,2026-01-10,25,pmf,large_increase,0.08091908091908093
2026-01-10,wk flu hosp rate change,0,2026-01-10,25,pmf,stable,0.23476523476523478
2026-01-10,wk flu hosp rate change,0,2026-01-10,26,pmf,decrease,0.307
2026-01-10,wk flu hosp rate change,0,2026-01-10,26,pmf,increase,0.378
2026-01-10,wk flu hosp rate change,0,2026-01-10,26,pmf,large_decrease,0.04
2026-01-10,wk flu hosp rate change,0,2026-01-10,26,pmf,large_increase,0.082
2026-01-10,wk flu hosp rate change,0,2026-01-10,26,pmf,stable,0.193
2026-01-10,wk flu hosp rate change,0,2026-01-10,27,pmf,decrease,0.253
2026-01-10,wk flu hosp rate change,0,2026-01-10,27,pmf,increase,0.272
2026-01-10,wk flu hosp rate change,0,2026-01-10,27,pmf,large_decrease,0.067
2026-01-10,wk flu hosp rate change,0,2026-01-10,27,pmf,large_increase,0.253
2026-01-10,wk flu hosp rate change,0,2026-01-10,27,pmf,stable,0.155
2026-01-10,wk flu hosp rate change,0,2026-01-10,28,pmf,decrease,0.2957042957042957
2026-01-10,wk flu hosp rate change,0,2026-01-10,28,pmf,increase,0.4005994005994006
2026-01-10,wk flu hosp rate change,0,2026-01-10,28,pmf,large_decrease,0.03396603396603397
2026-01-10,wk flu hosp rate change,0,2026-01-10,28,pmf,large_increase,0.10689310689310688
2026-01-10,wk flu hosp rate change,0,2026-01-10,28,pmf,stable,0.16283716283716282
2026-01-10,wk flu hosp rate change,0,2026-01-10,30,pmf,decrease,0.32667332667332666
2026-01-10,wk flu hosp rate change,0,2026-01-10,30,pmf,increase,0.29770229770229767
2026-01-10,wk flu hosp rate change,0,2026-01-10,30,pmf,large_decrease,0.02697302697302697
2026-01-10,wk flu hosp rate change,0,2026-01-10,30,pmf,large_increase,0.16183816183816183
2026-01-10,wk flu hosp rate change,0,2026-01-10,30,pmf,stable,0.1868131868131868
2026-01-10,wk flu hosp rate change,0,2026-01-10,31,pmf,decrease,0.178
2026-01-10,wk flu hosp rate change,0,2026-01-10,31,pmf,increase,0.512
2026-01-10,wk flu hosp rate change,0,2026-01-10,31,pmf,large_decrease,0.017
2026-01-10,wk flu hosp rate change,0,2026-01-10,31,pmf,large_increase,0.043
2026-01-10,wk flu hosp rate change,0,2026-01-10,31,pmf,stable,0.25
2026-01-10,wk flu hosp rate change,0,2026-01-10,32,pmf,decrease,0.359
2026-01-10,wk flu hosp rate change,0,2026-01-10,32,pmf,increase,0.367
2026-01-10,wk flu hosp rate change,0,2026-01-10,32,pmf,large_decrease,0.002
2026-01-10,wk flu hosp rate change,0,2026-01-10,32,pmf,large_increase,0.031
2026-01-10,wk flu hosp rate change,0,2026-01-10,32,pmf,stable,0.241
2026-01-10,wk flu hosp rate change,0,2026-01-10,33,pmf,decrease,0.293
2026-01-10,wk flu hosp rate change,0,2026-01-10,33,pmf,increase,0.368
2026-01-10,wk flu hosp rate change,0,2026-01-10,33,pmf,large_decrease,0.041
2026-01-10,wk flu hosp rate change,0,2026-01-10,33,pmf,large_increase,0.086
2026-01-10,wk flu hosp rate change,0,2026-01-10,33,pmf,stable,0.212
2026-01-10,wk flu hosp rate change,0,2026-01-10,34,pmf,decrease,0.194
2026-01-10,wk flu hosp rate change,0,2026-01-10,34,pmf,increase,0.399
2026-01-10,wk flu hosp rate change,0,2026-01-10,34,pmf,large_decrease,0.059
2026-01-10,wk flu hosp rate change,0,2026-01-10,34,pmf,large_increase,0.142
2026-01-10,wk flu hosp rate change,0,2026-01-10,34,pmf,stable,0.2060000000000001
2026-01-10,wk flu hosp rate change,0,2026-01-10,35,pmf,decrease,0.3796203796203796
2026-01-10,wk flu hosp rate change,0,2026-01-10,35,pmf,increase,0.22977022977022976
2026-01-10,wk flu hosp rate change,0,2026-01-10,35,pmf,large_decrease,0.030969030969030965
2026-01-10,wk flu hosp rate change,0,2026-01-10,35,pmf,large_increase,0.1678321678321678
2026-01-10,wk flu hosp rate change,0,2026-01-10,35,pmf,stable,0.19180819180819178
2026-01-10,wk flu hosp rate change,0,2026-01-10,36,pmf,decrease,0.581
2026-01-10,wk flu hosp rate change,0,2026-01-10,36,pmf,increase,0.176
2026-01-10,wk flu hosp rate change,0,2026-01-10,36,pmf,large_decrease,0.085
2026-01-10,wk flu hosp rate change,0,2026-01-10,36,pmf,large_increase,0.083
2026-01-10,wk flu hosp rate change,0,2026-01-10,36,pmf,stable,0.07500000000000022
2026-01-10,wk flu hosp rate change,0,2026-01-10,37,pmf,decrease,0.269
2026-01-10,wk flu hosp rate change,0,2026-01-10,37,pmf,increase,0.282
2026-01-10,wk flu hosp rate change,0,2026-01-10,37,pmf,large_decrease,0.09
2026-01-10,wk flu hosp rate change,0,2026-01-10,37,pmf,large_increase,0.239
2026-01-10,wk flu hosp rate change,0,2026-01-10,37,pmf,stable,0.1200000000000001
2026-01-10,wk flu hosp rate change,0,2026-01-10,38,pmf,decrease,0.357
2026-01-10,wk flu hosp rate change,0,2026-01-10,38,pmf,increase,0.275
2026-01-10,wk flu hosp rate change,0,2026-01-10,38,pmf,large_decrease,0.063
2026-01-10,wk flu hosp rate change,0,2026-01-10,38,pmf,large_increase,0.113
2026-01-10,wk flu hosp rate change,0,2026-01-10,38,pmf,stable,0.192
2026-01-10,wk flu hosp rate change,0,2026-01-10,39,pmf,decrease,0.324
2026-01-10,wk flu hosp rate change,0,2026-01-10,39,pmf,increase,0.365
2026-01-10,wk flu hosp rate change,0,2026-01-10,39,pmf,large_decrease,0.023
2026-01-10,wk flu hosp rate change,0,2026-01-10,39,pmf,large_increase,0.048
2026-01-10,wk flu hosp rate change,0,2026-01-10,39,pmf,stable,0.23999999999999988
2026-01-10,wk flu hosp rate change,0,2026-01-10,40,pmf,decrease,0.134
2026-01-10,wk flu hosp rate change,0,2026-01-10,40,pmf,increase,0.461
2026-01-10,wk flu hosp rate change,0,2026-01-10,40,pmf,large_decrease,0.003
2026-01-10,wk flu hosp rate change,0,2026-01-10,40,pmf,large_increase,0.27
2026-01-10,wk flu hosp rate change,0,2026-01-10,40,pmf,stable,0.132
2026-01-10,wk flu hosp rate change,0,2026-01-10,41,pmf,decrease,0.332
2026-01-10,wk flu hosp rate change,0,2026-01-10,41,pmf,increase,0.313
2026-01-10,wk flu hosp rate change,0,2026-01-10,41,pmf,large_decrease,0.002
2026-01-10,wk flu hosp rate change,0,2026-01-10,41,pmf,large_increase,0.113
2026-01-10,wk flu hosp rate change,0,2026-01-10,41,pmf,stable,0.24
2026-01-10,wk flu hosp rate change,0,2026-01-10,42,pmf,decrease,0.221
2026-01-10,wk flu hosp rate change,0,2026-01-10,42,pmf,increase,0.444
2026-01-10,wk flu hosp rate change,0,2026-01-10,42,pmf,large_decrease,0.041
2026-01-10,wk flu hosp rate change,0,2026-01-10,42,pmf,large_increase,0.103
2026-01-10,wk flu hosp rate change,0,2026-01-10,42,pmf,stable,0.191
2026-01-10,wk flu hosp rate change,0,2026-01-10,44,pmf,decrease,0.11288711288711291
2026-01-10,wk flu hosp rate change,0,2026-01-10,44,pmf,increase,0.5034965034965035
2026-01-10,wk flu hosp rate change,0,2026-01-10,44,pmf,large_decrease,0.03696303696303697
2026-01-10,wk flu hosp rate change,0,2026-01-10,44,pmf,large_increase,0.07392607392607393
2026-01-10,wk flu hosp rate change,0,2026-01-10,44,pmf,stable,0.27272727272727276
2026-01-10,wk flu hosp rate change,0,2026-01-10,45,pmf,decrease,0.299
2026-01-10,wk flu hosp rate change,0,2026-01-10,45,pmf,increase,0.368
2026-01-10,wk flu hosp rate change,0,2026-01-10,45,pmf,large_decrease,0.019
2026-01-10,wk flu hosp rate change,0,2026-01-10,45,pmf,large_increase,0.128
2026-01-10,wk flu hosp rate change,0,2026-01-10,45,pmf,stable,0.186
2026-01-10,wk flu hosp rate change,0,2026-01-10,46,pmf,decrease,0.161
2026-01-10,wk flu hosp rate change,0,2026-01-10,46,pmf,increase,0.481
2026-01-10,wk flu hosp rate change,0,2026-01-10,46,pmf,large_decrease,0.03
2026-01-10,wk flu hosp rate change,0,2026-01-10,46,pmf,large_increase,0.051
2026-01-10,wk flu hosp rate change,0,2026-01-10,46,pmf,stable,0.277
2026-01-10,wk flu hosp rate change,0,2026-01-10,47,pmf,decrease,0.314
2026-01-10,wk flu hosp rate change,0,2026-01-10,47,pmf,increase,0.343
2026-01-10,wk flu hosp rate change,0,2026-01-10,47,pmf,large_decrease,0.015
2026-01-10,wk flu hosp rate change,0,2026-01-10,47,pmf,large_increase,0.16
2026-01-10,wk flu hosp rate change,0,2026-01-10,47,pmf,stable,0.168
2026-01-10,wk flu hosp rate change,0,2026-01-10,48,pmf,decrease,0.304
2026-01-10,wk flu hosp rate change,0,2026-01-10,48,pmf,increase,0.296
2026-01-10,wk flu hosp rate change,0,2026-01-10,48,pmf,large_decrease,0.064
2026-01-10,wk flu hosp rate change,0,2026-01-10,48,pmf,large_increase,0.214
2026-01-10,wk flu hosp rate change,0,2026-01-10,48,pmf,stable,0.12200000000000011
2026-01-10,wk flu hosp rate change,0,2026-01-10,49,pmf,decrease,0.311
2026-01-10,wk flu hosp rate change,0,2026-01-10,49,pmf,increase,0.238
2026-01-10,wk flu hosp rate change,0,2026-01-10,49,pmf,large_decrease,0.066
2026-01-10,wk flu hosp rate change,0,2026-01-10,49,pmf,large_increase,0.221
2026-01-10,wk flu hosp rate change,0,2026-01-10,49,pmf,stable,0.164
2026-01-10,wk flu hosp rate change,0,2026-01-10,50,pmf,decrease,0.179
2026-01-10,wk flu hosp rate change,0,2026-01-10,50,pmf,increase,0.421
2026-01-10,wk flu hosp rate change,0,2026-01-10,50,pmf,large_decrease,0.042
2026-01-10,wk flu hosp rate change,0,2026-01-10,50,pmf,large_increase,0.186
2026-01-10,wk flu hosp rate change,0,2026-01-10,50,pmf,stable,0.172
2026-01-10,wk flu hosp rate change,0,2026-01-10,51,pmf,decrease,0.324
2026-01-10,wk flu hosp rate change,0,2026-01-10,51,pmf,increase,0.278
2026-01-10,wk flu hosp rate change,0,2026-01-10,51,pmf,large_decrease,0.065
2026-01-10,wk flu hosp rate change,0,2026-01-10,51,pmf,large_increase,0.146
2026-01-10,wk flu hosp rate change,0,2026-01-10,51,pmf,stable,0.187
2026-01-10,wk flu hosp rate change,0,2026-01-10,53,pmf,decrease,0.30669330669330663
2026-01-10,wk flu hosp rate change,0,2026-01-10,53,pmf,increase,0.33966033966033965
2026-01-10,wk flu hosp rate change,0,2026-01-10,53,pmf,large_decrease,0.01898101898101898
2026-01-10,wk flu hosp rate change,0,2026-01-10,53,pmf,large_increase,0.10889110889110888
2026-01-10,wk flu hosp rate change,0,2026-01-10,53,pmf,stable,0.22577422577422576
2026-01-10,wk flu hosp rate change,0,2026-01-10,54,pmf,decrease,0.124
2026-01-10,wk flu hosp rate change,0,2026-01-10,54,pmf,increase,0.45
2026-01-10,wk flu hosp rate change,0,2026-01-10,54,pmf,large_decrease,0.018
2026-01-10,wk flu hosp rate change,0,2026-01-10,54,pmf,large_increase,0.277
2026-01-10,wk flu hosp rate change,0,2026-01-10,54,pmf,stable,0.1309999999999999
2026-01-10,wk flu hosp rate change,0,2026-01-10,55,pmf,decrease,0.269
2026-01-10,wk flu hosp rate change,0,2026-01-10,55,pmf,increase,0.392
2026-01-10,wk flu hosp rate change,0,2026-01-10,55,pmf,large_decrease,0.05
2026-01-10,wk flu hosp rate change,0,2026-01-10,55,pmf,large_increase,0.085
2026-01-10,wk flu hosp rate change,0,2026-01-10,55,pmf,stable,0.204
2026-01-10,wk flu hosp rate change,0,2026-01-10,56,pmf,decrease,0.001
2026-01-10,wk flu hosp rate change,0,2026-01-10,56,pmf,increase,0.127
2026-01-10,wk flu hosp rate change,0,2026-01-10,56,pmf,large_decrease,0.001
2026-01-10,wk flu hosp rate change,0,2026-01-10,56,pmf,large_increase,0.007
2026-01-10,wk flu hosp rate change,0,2026-01-10,56,pmf,stable,0.864
2026-01-10,wk flu hosp rate change,0,2026-01-10,US,pmf,decrease,0.246
2026-01-10,wk flu hosp rate change,0,2026-01-10,US,pmf,increase,0.427
2026-01-10,wk flu hosp rate change,0,2026-01-10,US,pmf,large_decrease,0.037
2026-01-10,wk flu hosp rate change,0,2026-01-10,US,pmf,large_increase,0.088
2026-01-10,wk flu hosp rate change,0,2026-01-10,US,pmf,stable,0.2019999999999999
2026-01-10,wk flu hosp rate change,1,2026-01-17,01,pmf,decrease,0.345
2026-01-10,wk flu hosp rate change,1,2026-01-17,01,pmf,increase,0.354
2026-01-10,wk flu hosp rate change,1,2026-01-17,01,pmf,large_decrease,0.011
2026-01-10,wk flu hosp rate change,1,2026-01-17,01,pmf,large_increase,0.137
2026-01-10,wk flu hosp rate change,1,2026-01-17,01,pmf,stable,0.153
2026-01-10,wk flu hosp rate change,1,2026-01-17,02,pmf,decrease,0.29
2026-01-10,wk flu hosp rate change,1,2026-01-17,02,pmf,increase,0.394
2026-01-10,wk flu hosp rate change,1,2026-01-17,02,pmf,large_decrease,0.05
2026-01-10,wk flu hosp rate change,1,2026-01-17,02,pmf,large_increase,0.028
2026-01-10,wk flu hosp rate change,1,2026-01-17,02,pmf,stable,0.238
2026-01-10,wk flu hosp rate change,1,2026-01-17,04,pmf,decrease,0.42
2026-01-10,wk flu hosp rate change,1,2026-01-17,04,pmf,increase,0.287
2026-01-10,wk flu hosp rate change,1,2026-01-17,04,pmf,large_decrease,0.002
2026-01-10,wk flu hosp rate change,1,2026-01-17,04,pmf,large_increase,0.074
2026-01-10,wk flu hosp rate change,1,2026-01-17,04,pmf,stable,0.2170000000000001
2026-01-10,wk flu hosp rate change,1,2026-01-17,05,pmf,decrease,0.1638361638361638
2026-01-10,wk flu hosp rate change,1,2026-01-17,05,pmf,increase,0.5014985014985014
2026-01-10,wk flu hosp rate change,1,2026-01-17,05,pmf,large_decrease,0.001998001998001998
2026-01-10,wk flu hosp rate change,1,2026-01-17,05,pmf,large_increase,0.13686313686313686
2026-01-10,wk flu hosp rate change,1,2026-01-17,05,pmf,stable,0.19580419580419578
2026-01-10,wk flu hosp rate change,1,2026-01-17,06,pmf,decrease,0.113
2026-01-10,wk flu hosp rate change,1,2026-01-17,06,pmf,increase,0.485
2026-01-10,wk flu hosp rate change,1,2026-01-17,06,pmf,large_decrease,0.002
2026-01-10,wk flu hosp rate change,1,2026-01-17,06,pmf,large_increase,0.018
2026-01-10,wk flu hosp rate change,1,2026-01-17,06,pmf,stable,0.382
2026-01-10,wk flu hosp rate change,1,2026-01-17,08,pmf,decrease,0.23476523476523473
2026-01-10,wk flu hosp rate change,1,2026-01-17,08,pmf,increase,0.4015984015984016
2026-01-10,wk flu hosp rate change,1,2026-01-17,08,pmf,large_decrease,0.024975024975024972
2026-01-10,wk flu hosp rate change,1,2026-01-17,08,pmf,large_increase,0.005994005994005993
2026-01-10,wk flu hosp rate change,1,2026-01-17,08,pmf,stable,0.33266733266733267
2026-01-10,wk flu hosp rate change,1,2026-01-17,09,pmf,decrease,0.12387612387612386
2026-01-10,wk flu hosp rate change,1,2026-01-17,09,pmf,increase,0.5164835164835164
2026-01-10,wk flu hosp rate change,1,2026-01-17,09,pmf,large_decrease,0.030969030969030965
2026-01-10,wk flu hosp rate change,1,2026-01-17,09,pmf,large_increase,0.02797202797202797
2026-01-10,wk flu hosp rate change,1,2026-01-17,09,pmf,stable,0.3006993006993007
2026-01-10,wk flu hosp rate change,1,2026-01-17,10,pmf,decrease,0.302
2026-01-10,wk flu hosp rate change,1,2026-01-17,10,pmf,increase,0.318
2026-01-10,wk flu hosp rate change,1,2026-01-17,10,pmf,large_decrease,0.014
2026-01-10,wk flu hosp rate change,1,2026-01-17,10,pmf,large_increase,0.175
2026-01-10,wk flu hosp rate change,1,2026-01-17,10,pmf,stable,0.191
2026-01-10,wk flu hosp rate change,1,2026-01-17,11,pmf,decrease,0.476
2026-01-10,wk flu hosp rate change,1,2026-01-17,11,pmf,increase,0.238
2026-01-10,wk flu hosp rate change,1,2026-01-17,11,pmf,large_decrease,0.031
2026-01-10,wk flu hosp rate change,1,2026-01-17,11,pmf,large_increase,0.011
2026-01-10,wk flu hosp rate change,1,2026-01-17,11,pmf,stable,0.244
2026-01-10,wk flu hosp rate change,1,2026-01-17,12,pmf,decrease,0.194
2026-01-10,wk flu hosp rate change,1,2026-01-17,12,pmf,increase,0.486
2026-01-10,wk flu hosp rate change,1,2026-01-17,12,pmf,large_decrease,0.033
2026-01-10,wk flu hosp rate change,1,2026-01-17,12,pmf,large_increase,0.016
2026-01-10,wk flu hosp rate change,1,2026-01-17,12,pmf,stable,0.271
2026-01-10,wk flu hosp rate change,1,2026-01-17,13,pmf,decrease,0.183
2026-01-10,wk flu hosp rate change,1,2026-01-17,13,pmf,increase,0.499
2026-01-10,wk flu hosp rate change,1,2026-01-17,13,pmf,large_decrease,0.016
2026-01-10,wk flu hosp rate change,1,2026-01-17,13,pmf,large_increase,0.039
2026-01-10,wk flu hosp rate change,1,2026-01-17,13,pmf,stable,0.263
2026-01-10,wk flu hosp rate change,1,2026-01-17,15,pmf,decrease,0.315
2026-01-10,wk flu hosp rate change,1,2026-01-17,15,pmf,increase,0.283
2026-01-10,wk flu hosp rate change,1,2026-01-17,15,pmf,large_decrease,0.148
2026-01-10,wk flu hosp rate change,1,2026-01-17,15,pmf,large_increase,0.118
2026-01-10,wk flu hosp rate change,1,2026-01-17,15,pmf,stable,0.136
2026-01-10,wk flu hosp rate change,1,2026-01-17,16,pmf,decrease,0.45
2026-01-10,wk flu hosp rate change,1,2026-01-17,16,pmf,increase,0.246
2026-01-10,wk flu hosp rate change,1,2026-01-17,16,pmf,large_decrease,0.016
2026-01-10,wk flu hosp rate change,1,2026-01-17,16,pmf,large_increase,0.038
2026-01-10,wk flu hosp rate change,1,2026-01-17,16,pmf,stable,0.25
2026-01-10,wk flu hosp rate change,1,2026-01-17,17,pmf,decrease,0.2547452547452548
2026-01-10,wk flu hosp rate change,1,2026-01-17,17,pmf,increase,0.47052947052947053
2026-01-10,wk flu hosp rate change,1,2026-01-17,17,pmf,large_decrease,0.01098901098901099
2026-01-10,wk flu hosp rate change,1,2026-01-17,17,pmf,large_increase,0.059940059940059943
2026-01-10,wk flu hosp rate change,1,2026-01-17,17,pmf,stable,0.2037962037962038
2026-01-10,wk flu hosp rate change,1,2026-01-17,18,pmf,decrease,0.224
2026-01-10,wk flu hosp rate change,1,2026-01-17,18,pmf,increase,0.478
2026-01-10,wk flu hosp rate change,1,2026-01-17,18,pmf,large_decrease,0.011
