reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-31,wk flu hosp rate change,0,2026-01-31,31,pmf,decrease,0.037
2026-01-31,wk flu hosp rate change,0,2026-01-31,31,pmf,increase,0.127
2026-01-31,wk flu hosp rate change,0,2026-01-31,31,pmf,large_decrease,0.287
2026-01-31,wk flu hosp rate change,0,2026-01-31,31,pmf,large_increase,0.469
2026-01-31,wk flu hosp rate change,0,2026-01-31,31,pmf,stable,0.08000000000000011
2026-01-31,wk flu hosp rate change,0,2026-01-31,32,pmf,decrease,0.414
2026-01-31,wk flu hosp rate change,0,2026-01-31,32,pmf,increase,0.142
2026-01-31,wk flu hosp rate change,0,2026-01-31,32,pmf,large_decrease,0.001
2026-01-31,wk flu hosp rate change,0,2026-01-31,32,pmf,large_increase,0.001
2026-01-31,wk flu hosp rate change,0,2026-01-31,32,pmf,stable,0.442
2026-01-31,wk flu hosp rate change,0,2026-01-31,33,pmf,decrease,0.184
2026-01-31,wk flu hosp rate change,0,2026-01-31,33,pmf,increase,0.162
2026-01-31,wk flu hosp rate change,0,2026-01-31,33,pmf,large_decrease,0.009
2026-01-31,wk flu hosp rate change,0,2026-01-31,33,pmf,large_increase,0.269
2026-01-31,wk flu hosp rate change,0,2026-01-31,33,pmf,stable,0.376
2026-01-31,wk flu hosp rate change,0,2026-01-31,34,pmf,decrease,0.303
2026-01-31,wk flu hosp rate change,0,2026-01-31,34,pmf,increase,0.311
2026-01-31,wk flu hosp rate change,0,2026-01-31,34,pmf,large_decrease,0.003
2026-01-31,wk flu hosp rate change,0,2026-01-31,34,pmf,large_increase,0.01
2026-01-31,wk flu hosp rate change,0,2026-01-31,34,pmf,stable,0.373
2026-01-31,wk flu hosp rate change,0,2026-01-31,35,pmf,decrease,0.466
2026-01-31,wk flu hosp rate change,0,2026-01-31,35,pmf,increase,0.259
2026-01-31,wk flu hosp rate change,0,2026-01-31,35,pmf,large_decrease,0.002
2026-01-31,wk flu hosp rate change,0,2026-01-31,35,pmf,large_increase,0.002
2026-01-31,wk flu hosp rate change,0,2026-01-31,35,pmf,stable,0.271
2026-01-31,wk flu hosp rate change,0,2026-01-31,36,pmf,decrease,0.856
2026-01-31,wk flu hosp rate change,0,2026-01-31,36,pmf,increase,0.005
2026-01-31,wk flu hosp rate change,0,2026-01-31,36,pmf,large_decrease,0.002
2026-01-31,wk flu hosp rate change,0,2026-01-31,36,pmf,large_increase,0.002
2026-01-31,wk flu hosp rate change,0,2026-01-31,36,pmf,stable,0.135
2026-01-31,wk flu hosp rate change,0,2026-01-31,37,pmf,decrease,0.341
2026-01-31,wk flu hosp rate change,0,2026-01-31,37,pmf,increase,0.23
2026-01-31,wk flu hosp rate change,0,2026-01-31,37,pmf,large_decrease,0.019
2026-01-31,wk flu hosp rate change,0,2026-01-31,37,pmf,large_increase,0.129
2026-01-31,wk flu hosp rate change,0,2026-01-31,37,pmf,stable,0.281
2026-01-31,wk flu hosp rate change,0,2026-01-31,38,pmf,decrease,0.237
2026-01-31,wk flu hosp rate change,0,2026-01-31,38,pmf,increase,0.133
2026-01-31,wk flu hosp rate change,0,2026-01-31,38,pmf,large_decrease,0.01
2026-01-31,wk flu hosp rate change,0,2026-01-31,38,pmf,large_increase,0.032
2026-01-31,wk flu hosp rate change,0,2026-01-31,38,pmf,stable,0.588
2026-01-31,wk flu hosp rate change,0,2026-01-31,39,pmf,decrease,0.203
2026-01-31,wk flu hosp rate change,0,2026-01-31,39,pmf,increase,0.352
2026-01-31,wk flu hosp rate change,0,2026-01-31,39,pmf,large_decrease,0.009
2026-01-31,wk flu hosp rate change,0,2026-01-31,39,pmf,large_increase,0.039
2026-01-31,wk flu hosp rate change,0,2026-01-31,39,pmf,stable,0.397
2026-01-31,wk flu hosp rate change,0,2026-01-31,40,pmf,decrease,0.46
2026-01-31,wk flu hosp rate change,0,2026-01-31,40,pmf,increase,0.305
2026-01-31,wk flu hosp rate change,0,2026-01-31,40,pmf,large_decrease,0.052
2026-01-31,wk flu hosp rate change,0,2026-01-31,40,pmf,large_increase,0.063
2026-01-31,wk flu hosp rate change,0,2026-01-31,40,pmf,stable,0.12
2026-01-31,wk flu hosp rate change,0,2026-01-31,41,pmf,decrease,0.358
2026-01-31,wk flu hosp rate change,0,2026-01-31,41,pmf,increase,0.264
2026-01-31,wk flu hosp rate change,0,2026-01-31,41,pmf,large_decrease,0.007
2026-01-31,wk flu hosp rate change,0,2026-01-31,41,pmf,large_increase,0.001
2026-01-31,wk flu hosp rate change,0,2026-01-31,41,pmf,stable,0.37
2026-01-31,wk flu hosp rate change,0,2026-01-31,42,pmf,decrease,0.287
2026-01-31,wk flu hosp rate change,0,2026-01-31,42,pmf,increase,0.338
2026-01-31,wk flu hosp rate change,0,2026-01-31,42,pmf,large_decrease,0.015
2026-01-31,wk flu hosp rate change,0,2026-01-31,42,pmf,large_increase,0.069
2026-01-31,wk flu hosp rate change,0,2026-01-31,42,pmf,stable,0.29099999999999987
2026-01-31,wk flu hosp rate change,0,2026-01-31,44,pmf,decrease,0.5714285714285714
2026-01-31,wk flu hosp rate change,0,2026-01-31,44,pmf,increase,0.0019980019980019984
2026-01-31,wk flu hosp rate change,0,2026-01-31,44,pmf,large_decrease,0.0019980019980019984
2026-01-31,wk flu hosp rate change,0,2026-01-31,44,pmf,large_increase,0.0019980019980019984
2026-01-31,wk flu hosp rate change,0,2026-01-31,44,pmf,stable,0.4225774225774226
2026-01-31,wk flu hosp rate change,0,2026-01-31,45,pmf,decrease,0.423
2026-01-31,wk flu hosp rate change,0,2026-01-31,45,pmf,increase,0.319
2026-01-31,wk flu hosp rate change,0,2026-01-31,45,pmf,large_decrease,0.026
2026-01-31,wk flu hosp rate change,0,2026-01-31,45,pmf,large_increase,0.021
2026-01-31,wk flu hosp rate change,0,2026-01-31,45,pmf,stable,0.211
2026-01-31,wk flu hosp rate change,0,2026-01-31,46,pmf,decrease,0.101
2026-01-31,wk flu hosp rate change,0,2026-01-31,46,pmf,increase,0.304
2026-01-31,wk flu hosp rate change,0,2026-01-31,46,pmf,large_decrease,0.01
2026-01-31,wk flu hosp rate change,0,2026-01-31,46,pmf,large_increase,0.005
2026-01-31,wk flu hosp rate change,0,2026-01-31,46,pmf,stable,0.58
2026-01-31,wk flu hosp rate change,0,2026-01-31,47,pmf,decrease,0.199
2026-01-31,wk flu hosp rate change,0,2026-01-31,47,pmf,increase,0.451
2026-01-31,wk flu hosp rate change,0,2026-01-31,47,pmf,large_decrease,0.001
2026-01-31,wk flu hosp rate change,0,2026-01-31,47,pmf,large_increase,0.032
2026-01-31,wk flu hosp rate change,0,2026-01-31,47,pmf,stable,0.317
2026-01-31,wk flu hosp rate change,0,2026-01-31,48,pmf,decrease,0.308
2026-01-31,wk flu hosp rate change,0,2026-01-31,48,pmf,increase,0.308
2026-01-31,wk flu hosp rate change,0,2026-01-31,48,pmf,large_decrease,0.076
2026-01-31,wk flu hosp rate change,0,2026-01-31,48,pmf,large_increase,0.076
2026-01-31,wk flu hosp rate change,0,2026-01-31,48,pmf,stable,0.23200000000000012
2026-01-31,wk flu hosp rate change,0,2026-01-31,49,pmf,decrease,0.346
2026-01-31,wk flu hosp rate change,0,2026-01-31,49,pmf,increase,0.298
2026-01-31,wk flu hosp rate change,0,2026-01-31,49,pmf,large_decrease,0.001
2026-01-31,wk flu hosp rate change,0,2026-01-31,49,pmf,large_increase,0.014
2026-01-31,wk flu hosp rate change,0,2026-01-31,49,pmf,stable,0.341
2026-01-31,wk flu hosp rate change,0,2026-01-31,50,pmf,decrease,0.225
2026-01-31,wk flu hosp rate change,0,2026-01-31,50,pmf,increase,0.197
2026-01-31,wk flu hosp rate change,0,2026-01-31,50,pmf,large_decrease,0.012
2026-01-31,wk flu hosp rate change,0,2026-01-31,50,pmf,large_increase,0.007
2026-01-31,wk flu hosp rate change,0,2026-01-31,50,pmf,stable,0.5589999999999999
2026-01-31,wk flu hosp rate change,0,2026-01-31,51,pmf,decrease,0.398
2026-01-31,wk flu hosp rate change,0,2026-01-31,51,pmf,increase,0.225
2026-01-31,wk flu hosp rate change,0,2026-01-31,51,pmf,large_decrease,0.039
2026-01-31,wk flu hosp rate change,0,2026-01-31,51,pmf,large_increase,0.079
2026-01-31,wk flu hosp rate change,0,2026-01-31,51,pmf,stable,0.259
2026-01-31,wk flu hosp rate change,0,2026-01-31,53,pmf,decrease,0.015
2026-01-31,wk flu hosp rate change,0,2026-01-31,53,pmf,increase,0.01
2026-01-31,wk flu hosp rate change,0,2026-01-31,53,pmf,large_decrease,0.433
2026-01-31,wk flu hosp rate change,0,2026-01-31,53,pmf,large_increase,0.539
2026-01-31,wk flu hosp rate change,0,2026-01-31,53,pmf,stable,0.003
2026-01-31,wk flu hosp rate change,0,2026-01-31,54,pmf,decrease,0.33466533466533466
2026-01-31,wk flu hosp rate change,0,2026-01-31,54,pmf,increase,0.16283716283716282
2026-01-31,wk flu hosp rate change,0,2026-01-31,54,pmf,large_decrease,0.11488511488511488
2026-01-31,wk flu hosp rate change,0,2026-01-31,54,pmf,large_increase,0.045954045954045945
2026-01-31,wk flu hosp rate change,0,2026-01-31,54,pmf,stable,0.34165834165834164
2026-01-31,wk flu hosp rate change,0,2026-01-31,55,pmf,decrease,0.397
2026-01-31,wk flu hosp rate change,0,2026-01-31,55,pmf,increase,0.234
2026-01-31,wk flu hosp rate change,0,2026-01-31,55,pmf,large_decrease,0.06
2026-01-31,wk flu hosp rate change,0,2026-01-31,55,pmf,large_increase,0.07
2026-01-31,wk flu hosp rate change,0,2026-01-31,55,pmf,stable,0.239
2026-01-31,wk flu hosp rate change,0,2026-01-31,56,pmf,decrease,0.199
2026-01-31,wk flu hosp rate change,0,2026-01-31,56,pmf,increase,0.085
2026-01-31,wk flu hosp rate change,0,2026-01-31,56,pmf,large_decrease,0.082
2026-01-31,wk flu hosp rate change,0,2026-01-31,56,pmf,large_increase,0.097
2026-01-31,wk flu hosp rate change,0,2026-01-31,56,pmf,stable,0.537
2026-01-31,wk flu hosp rate change,0,2026-01-31,US,pmf,decrease,0.3096903096903097
2026-01-31,wk flu hosp rate change,0,2026-01-31,US,pmf,increase,0.33366633366633375
2026-01-31,wk flu hosp rate change,0,2026-01-31,US,pmf,large_decrease,0.0019980019980019984
2026-01-31,wk flu hosp rate change,0,2026-01-31,US,pmf,large_increase,0.0019980019980019984
2026-01-31,wk flu hosp rate change,0,2026-01-31,US,pmf,stable,0.35264735264735264
2026-01-31,wk flu hosp rate change,1,2026-02-07,01,pmf,decrease,0.515
2026-01-31,wk flu hosp rate change,1,2026-02-07,01,pmf,increase,0.08
2026-01-31,wk flu hosp rate change,1,2026-02-07,01,pmf,large_decrease,0.311
2026-01-31,wk flu hosp rate change,1,2026-02-07,01,pmf,large_increase,0.007
2026-01-31,wk flu hosp rate change,1,2026-02-07,01,pmf,stable,0.0870000000000001
2026-01-31,wk flu hosp rate change,1,2026-02-07,02,pmf,decrease,0.162
2026-01-31,wk flu hosp rate change,1,2026-02-07,02,pmf,increase,0.301
2026-01-31,wk flu hosp rate change,1,2026-02-07,02,pmf,large_decrease,0.025
2026-01-31,wk flu hosp rate change,1,2026-02-07,02,pmf,large_increase,0.002
2026-01-31,wk flu hosp rate change,1,2026-02-07,02,pmf,stable,0.51
2026-01-31,wk flu hosp rate change,1,2026-02-07,04,pmf,decrease,0.512
2026-01-31,wk flu hosp rate change,1,2026-02-07,04,pmf,increase,0.185
2026-01-31,wk flu hosp rate change,1,2026-02-07,04,pmf,large_decrease,0.002
2026-01-31,wk flu hosp rate change,1,2026-02-07,04,pmf,large_increase,0.053
2026-01-31,wk flu hosp rate change,1,2026-02-07,04,pmf,stable,0.248
2026-01-31,wk flu hosp rate change,1,2026-02-07,05,pmf,decrease,0.027972027972027975
2026-01-31,wk flu hosp rate change,1,2026-02-07,05,pmf,increase,0.018981018981018984
2026-01-31,wk flu hosp rate change,1,2026-02-07,05,pmf,large_decrease,0.7042957042957043
2026-01-31,wk flu hosp rate change,1,2026-02-07,05,pmf,large_increase,0.24275724275724278
2026-01-31,wk flu hosp rate change,1,2026-02-07,05,pmf,stable,0.005994005994005995
2026-01-31,wk flu hosp rate change,1,2026-02-07,06,pmf,decrease,0.185
2026-01-31,wk flu hosp rate change,1,2026-02-07,06,pmf,increase,0.333
2026-01-31,wk flu hosp rate change,1,2026-02-07,06,pmf,large_decrease,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,06,pmf,large_increase,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,06,pmf,stable,0.48
2026-01-31,wk flu hosp rate change,1,2026-02-07,08,pmf,decrease,0.22
2026-01-31,wk flu hosp rate change,1,2026-02-07,08,pmf,increase,0.206
2026-01-31,wk flu hosp rate change,1,2026-02-07,08,pmf,large_decrease,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,08,pmf,large_increase,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,08,pmf,stable,0.572
2026-01-31,wk flu hosp rate change,1,2026-02-07,09,pmf,decrease,0.9920079920079921
2026-01-31,wk flu hosp rate change,1,2026-02-07,09,pmf,increase,0.0019980019980019984
2026-01-31,wk flu hosp rate change,1,2026-02-07,09,pmf,large_decrease,0.0019980019980019984
2026-01-31,wk flu hosp rate change,1,2026-02-07,09,pmf,large_increase,0.0019980019980019984
2026-01-31,wk flu hosp rate change,1,2026-02-07,09,pmf,stable,0.0019980019980019984
2026-01-31,wk flu hosp rate change,1,2026-02-07,10,pmf,decrease,0.3476523476523476
2026-01-31,wk flu hosp rate change,1,2026-02-07,10,pmf,increase,0.17982017982017978
2026-01-31,wk flu hosp rate change,1,2026-02-07,10,pmf,large_decrease,0.015984015984015984
2026-01-31,wk flu hosp rate change,1,2026-02-07,10,pmf,large_increase,0.04195804195804195
2026-01-31,wk flu hosp rate change,1,2026-02-07,10,pmf,stable,0.41458541458541454
2026-01-31,wk flu hosp rate change,1,2026-02-07,11,pmf,decrease,0.323
2026-01-31,wk flu hosp rate change,1,2026-02-07,11,pmf,increase,0.149
2026-01-31,wk flu hosp rate change,1,2026-02-07,11,pmf,large_decrease,0.002
2026-01-31,wk flu hosp rate change,1,2026-02-07,11,pmf,large_increase,0.055
2026-01-31,wk flu hosp rate change,1,2026-02-07,11,pmf,stable,0.471
2026-01-31,wk flu hosp rate change,1,2026-02-07,12,pmf,decrease,0.479
2026-01-31,wk flu hosp rate change,1,2026-02-07,12,pmf,increase,0.218
2026-01-31,wk flu hosp rate change,1,2026-02-07,12,pmf,large_decrease,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,12,pmf,large_increase,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,12,pmf,stable,0.3010000000000001
2026-01-31,wk flu hosp rate change,1,2026-02-07,13,pmf,decrease,0.512
2026-01-31,wk flu hosp rate change,1,2026-02-07,13,pmf,increase,0.078
2026-01-31,wk flu hosp rate change,1,2026-02-07,13,pmf,large_decrease,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,13,pmf,large_increase,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,13,pmf,stable,0.4080000000000001
2026-01-31,wk flu hosp rate change,1,2026-02-07,15,pmf,decrease,0.563
2026-01-31,wk flu hosp rate change,1,2026-02-07,15,pmf,increase,0.207
2026-01-31,wk flu hosp rate change,1,2026-02-07,15,pmf,large_decrease,0.001
2026-01-31,wk flu hosp rate change,1,2026-02-07,15,pmf,large_increase,0.017
2026-01-31,wk flu hosp rate change,1,2026-02-07,15,pmf,stable,0.2120000000000001
2026-01-31,wk flu hosp rate change,1,2026-02-07,16,pmf,decrease,0.6113886113886114
2026-01-31,wk flu hosp rate change,1,2026-02-07,16,pmf,increase,0.2247752247752248
2026-01-31,wk flu hosp rate change,1,2026-02-07,16,pmf,large_decrease,0.0019980019980019984
2026-01-31,wk flu hosp rate change,1,2026-02-07,16,pmf,large_increase,0.0019980019980019984
2026-01-31,wk flu hosp rate change,1,2026-02-07,16,pmf,stable,0.15984015984015987
2026-01-31,wk flu hosp rate change,1,2026-02-07,17,pmf,decrease,0.519
2026-01-31,wk flu hosp rate change,1,2026-02-07,17,pmf,increase,0.274
2026-01-31,wk flu hosp rate change,1,2026-02-07,17,pmf,large_decrease,0.054
2026-01-31,wk flu hosp rate change,1,2026-02-07,17,pmf,large_increase,0.071
2026-01-31,wk flu hosp rate change,1,2026-02-07,17,pmf,stable,0.082
2026-01-31,wk flu hosp rate change,1,2026-02-07,18,pmf,decrease,0.5624375624375623
2026-01-31,wk flu hosp rate change,1,2026-02-07,18,pmf,increase,0.2727272727272727
2026-01-31,wk flu hosp rate change,1,2026-02-07,18,pmf,large_decrease,0.021978021978021973
2026-01-31,wk flu hosp rate change,1,2026-02-07,18,pmf,large_increase,0.030969030969030965
